label,var_6,var_18,var_2,var_26,var_27,var_1,var_3,var_25,var_23,var_7,var_4,var_8,var_22,var_13,var_10,var_30,var_28,var_16,var_15,var_31,var_32,var_11,var_19,var_21,var_24,var_17,var_9,var_5,var_12,var_14,var_20,var_29
0,1,1.5982218600000002,18,2,4,2,6,8,4,2,1,1,0,1,-0.0,1,0,2.7219723795,0.0,0,1,1,1,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,0,1.5982218600000002,1,15,7,9,27,6,8,1,0,1,1,0,-0.0,0,1,0.0,0.0,1,0,0,1,0.0,1.809687201,0.0,6.3431309085,0,-0.0,-0.0,0,0.0
1,1,-0.0,7,25,12,4,16,7,8,1,1,0,0,1,4.0845837685,0,0,0.0,0.0,0,1,1,0,1.8245719595,0.0,0.0,-0.0,1,-0.0,-0.0,0,2.1417401985
0,0,-0.0,28,26,17,9,16,8,1,1,0,1,1,0,-0.0,1,0,0.0,0.0,0,0,0,1,1.8245719595,0.0,0.0,6.3431309085,0,-0.0,-0.0,0,0.0
1,1,1.5982218600000002,7,2,10,3,4,4,8,1,0,1,1,1,-0.0,1,0,2.7219723795,3.7306394235,0,0,0,1,0.0,1.809687201,0.0,6.3431309085,1,-0.0,-0.0,0,0.0
1,1,1.5982218600000002,16,13,9,1,1,7,6,3,1,1,1,1,-0.0,0,0,5.443944759,7.461278847,0,0,0,0,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
0,1,1.5982218600000002,2,12,13,12,4,2,7,1,1,0,1,1,8.169167537,0,0,0.0,0.0,1,1,0,1,1.8245719595,0.0,0.0,-0.0,1,-0.0,-0.0,1,0.0
0,0,-0.0,10,3,3,11,16,3,2,4,0,1,0,0,-0.0,0,0,0.0,3.7306394235,0,1,0,1,1.8245719595,0.0,0.0,6.3431309085,0,-0.0,7.775910488,0,0.0
1,0,1.5982218600000002,31,24,13,9,9,8,7,1,1,1,1,1,-0.0,0,0,0.0,0.0,1,0,0,1,1.8245719595,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,2.1417401985
0,1,-0.0,9,19,15,6,30,3,8,2,0,1,1,0,4.0845837685,0,1,0.0,0.0,0,1,0,1,1.8245719595,0.0,2.8859880545000003,-0.0,0,-0.0,-0.0,1,2.1417401985
0,0,1.5982218600000002,28,13,16,12,18,8,4,1,1,1,1,0,-0.0,0,0,0.0,0.0,0,0,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,1,0.0
1,0,1.5982218600000002,31,9,19,9,2,7,5,1,0,1,0,1,-0.0,1,1,0.0,0.0,0,0,0,1,0.0,1.809687201,0.0,12.686261817,0,-0.0,-0.0,0,0.0
0,1,1.5982218600000002,46,13,20,4,6,7,8,2,1,0,0,0,-0.0,0,1,5.443944759,3.7306394235,0,0,1,0,0.0,1.809687201,0.0,12.686261817,0,-0.0,7.775910488,0,0.0
0,0,1.5982218600000002,6,7,16,6,18,1,9,4,0,0,0,1,-0.0,0,0,0.0,0.0,0,0,0,1,0.0,1.809687201,2.8859880545000003,6.3431309085,0,-0.0,7.775910488,0,0.0
0,0,1.5982218600000002,12,21,17,10,9,3,7,2,1,0,1,0,-0.0,1,1,0.0,0.0,0,0,0,1,1.8245719595,0.0,0.0,6.3431309085,0,-0.0,-0.0,0,0.0
0,0,-0.0,7,23,16,2,22,4,8,3,0,0,0,1,-0.0,1,0,0.0,0.0,0,0,0,1,0.0,1.809687201,2.8859880545000003,6.3431309085,0,-0.0,-0.0,1,0.0
1,1,-0.0,2,3,7,12,1,3,7,2,1,0,0,0,-0.0,1,1,0.0,0.0,0,0,0,1,1.8245719595,0.0,0.0,12.686261817,0,-0.0,-0.0,0,0.0
0,0,-0.0,18,23,15,11,16,7,1,4,0,0,0,0,4.0845837685,1,0,0.0,0.0,1,1,0,1,0.0,1.809687201,2.8859880545000003,6.3431309085,1,6.216228106,-0.0,0,0.0
0,1,-0.0,17,23,13,3,2,8,5,3,1,1,1,1,-0.0,0,1,5.443944759,0.0,0,0,0,1,1.8245719595,0.0,0.0,6.3431309085,0,-0.0,-0.0,0,0.0
1,1,-0.0,6,23,4,10,3,7,1,4,1,0,1,0,-0.0,0,1,2.7219723795,0.0,0,0,0,0,0.0,1.809687201,2.8859880545000003,12.686261817,0,-0.0,-0.0,0,0.0
0,1,1.5982218600000002,19,23,11,5,2,8,2,2,0,1,1,0,-0.0,0,0,0.0,0.0,1,0,0,1,0.0,1.809687201,0.0,-0.0,0,6.216228106,3.887955244,0,0.0
1,1,1.5982218600000002,7,20,19,8,30,2,3,4,1,0,0,1,8.169167537,0,0,2.7219723795,7.461278847,1,1,0,1,0.0,1.809687201,0.0,6.3431309085,1,6.216228106,7.775910488,0,0.0
0,0,1.5982218600000002,10,5,19,5,27,1,2,4,1,0,0,0,8.169167537,0,0,0.0,0.0,1,0,0,1,1.8245719595,1.809687201,2.8859880545000003,6.3431309085,1,6.216228106,-0.0,0,0.0
0,0,1.5982218600000002,27,20,3,12,16,2,1,3,0,0,0,1,8.169167537,0,0,0.0,3.7306394235,1,0,0,0,0.0,1.809687201,0.0,-0.0,1,-0.0,-0.0,1,0.0
1,0,-0.0,39,9,20,4,9,8,2,2,0,1,0,1,-0.0,1,0,0.0,0.0,0,0,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,0,-0.0,30,14,20,3,19,1,5,2,1,1,1,1,-0.0,0,1,0.0,0.0,0,0,0,1,1.8245719595,0.0,0.0,6.3431309085,0,-0.0,-0.0,0,2.1417401985
1,0,-0.0,38,21,17,3,9,3,7,2,0,1,0,0,-0.0,1,1,0.0,0.0,0,0,0,0,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,0,-0.0,18,12,6,4,18,4,7,1,1,1,1,1,4.0845837685,1,1,0.0,0.0,0,1,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,1,0.0
0,0,1.5982218600000002,72,9,18,11,6,1,3,3,1,1,0,1,-0.0,0,1,0.0,0.0,1,1,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,0,1.5982218600000002,33,15,20,12,6,4,7,4,1,0,1,1,8.169167537,1,0,2.7219723795,3.7306394235,0,0,0,1,1.8245719595,0.0,2.8859880545000003,6.3431309085,1,3.108114053,3.887955244,1,2.1417401985
0,0,-0.0,28,26,20,11,27,8,1,1,1,0,1,1,-0.0,1,1,0.0,0.0,1,0,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,0.0
0,0,1.5982218600000002,31,9,15,4,1,1,4,1,1,0,1,1,-0.0,0,1,0.0,0.0,0,0,0,1,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,0,-0.0,27,12,4,2,9,4,1,4,1,0,0,1,-0.0,1,1,2.7219723795,0.0,1,0,1,1,1.8245719595,1.809687201,2.8859880545000003,6.3431309085,0,-0.0,7.775910488,0,0.0
1,0,1.5982218600000002,72,26,17,10,22,8,1,4,0,0,0,0,-0.0,1,0,0.0,0.0,0,1,0,1,0.0,1.809687201,2.8859880545000003,6.3431309085,0,-0.0,-0.0,0,0.0
0,0,1.5982218600000002,2,16,13,12,1,1,2,1,1,1,0,1,-0.0,0,0,0.0,0.0,1,0,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,0.0
0,0,1.5982218600000002,63,25,4,8,18,8,8,2,0,1,1,1,-0.0,0,0,0.0,0.0,0,0,0,0,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
0,0,1.5982218600000002,17,26,5,3,2,8,3,4,1,1,0,0,-0.0,0,1,0.0,0.0,0,0,0,1,0.0,1.809687201,0.0,12.686261817,0,6.216228106,7.775910488,0,0.0
1,1,1.5982218600000002,2,19,14,10,9,2,9,1,1,1,0,0,-0.0,0,1,0.0,0.0,0,0,0,1,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,2.1417401985
0,1,1.5982218600000002,1,14,3,9,27,4,7,1,0,0,1,0,-0.0,0,0,0.0,0.0,0,1,0,0,1.8245719595,0.0,0.0,-0.0,1,-0.0,-0.0,1,0.0
1,0,-0.0,2,10,8,12,22,9,4,3,0,0,0,0,-0.0,1,1,2.7219723795,0.0,0,0,0,1,0.0,1.809687201,0.0,6.3431309085,0,-0.0,-0.0,0,0.0
1,1,-0.0,7,26,8,7,1,7,7,1,0,1,1,0,-0.0,1,0,2.7219723795,3.7306394235,0,0,0,0,0.0,1.809687201,0.0,-0.0,1,-0.0,3.887955244,0,0.0
1,1,1.5982218600000002,18,6,12,11,16,9,1,3,1,0,1,0,-0.0,1,1,5.443944759,3.7306394235,0,0,0,1,1.8245719595,0.0,0.0,6.3431309085,0,-0.0,-0.0,1,0.0
1,1,1.5982218600000002,105,13,1,1,27,3,2,4,1,1,0,1,4.0845837685,0,0,2.7219723795,3.7306394235,1,0,0,1,1.8245719595,1.809687201,0.0,6.3431309085,0,3.108114053,3.887955244,1,0.0
0,0,1.5982218600000002,1,18,15,11,27,6,8,3,0,1,0,0,-0.0,1,0,0.0,0.0,1,0,0,1,0.0,1.809687201,2.8859880545000003,6.3431309085,0,3.108114053,-0.0,1,0.0
0,0,1.5982218600000002,33,3,2,9,27,3,9,3,0,0,0,1,4.0845837685,0,1,0.0,7.461278847,0,0,0,1,1.8245719595,0.0,2.8859880545000003,6.3431309085,0,-0.0,-0.0,0,0.0
1,0,-0.0,30,14,8,11,19,1,7,1,1,1,1,0,-0.0,0,1,0.0,0.0,1,0,0,1,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
0,0,1.5982218600000002,26,24,19,8,3,7,6,1,1,1,0,0,-0.0,1,0,0.0,0.0,1,0,0,0,1.8245719595,0.0,0.0,-0.0,0,6.216228106,3.887955244,1,0.0
1,1,-0.0,18,7,12,6,9,8,3,4,0,0,0,1,-0.0,0,0,0.0,0.0,0,0,0,0,0.0,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,0,0.0
1,0,-0.0,30,12,19,6,19,4,8,4,0,0,1,0,-0.0,1,0,0.0,3.7306394235,0,0,1,1,0.0,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,0,0.0
1,0,1.5982218600000002,12,14,5,6,27,6,8,3,0,1,0,0,-0.0,1,1,2.7219723795,0.0,1,0,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,7.775910488,0,0.0
0,0,1.5982218600000002,38,14,16,4,16,1,7,2,1,0,1,1,8.169167537,1,0,5.443944759,7.461278847,0,1,1,1,1.8245719595,0.0,2.8859880545000003,6.3431309085,1,-0.0,7.775910488,0,2.1417401985
1,0,-0.0,5,21,12,4,9,3,1,1,1,0,1,1,-0.0,1,0,0.0,0.0,0,0,0,0,1.8245719595,0.0,2.8859880545000003,-0.0,0,-0.0,-0.0,0,2.1417401985
0,0,1.5982218600000002,17,9,9,1,27,1,7,1,1,0,1,1,4.0845837685,0,0,0.0,0.0,0,1,0,1,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,1,0.0
0,0,-0.0,39,5,17,4,3,6,1,2,0,0,1,1,4.0845837685,0,0,0.0,0.0,0,1,0,1,0.0,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,0,0.0
1,0,1.5982218600000002,31,24,15,9,9,2,7,1,1,0,1,1,-0.0,0,0,0.0,0.0,0,0,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,0.0
0,0,1.5982218600000002,1,18,14,7,16,6,4,3,1,0,0,0,-0.0,1,1,0.0,0.0,0,1,0,1,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,0,-0.0,19,7,20,5,2,8,9,2,1,1,1,0,4.0845837685,0,0,0.0,7.461278847,0,0,0,1,1.8245719595,0.0,0.0,6.3431309085,1,3.108114053,3.887955244,0,0.0
1,1,-0.0,18,16,13,9,6,1,5,2,0,0,0,0,8.169167537,0,1,0.0,0.0,0,0,0,1,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,1,0.0
0,0,1.5982218600000002,63,4,15,6,9,3,2,4,0,1,0,0,-0.0,1,0,0.0,0.0,0,0,0,1,0.0,1.809687201,0.0,6.3431309085,0,3.108114053,-0.0,0,0.0
1,0,1.5982218600000002,12,23,3,7,4,2,8,4,0,0,1,0,-0.0,1,1,0.0,7.461278847,1,0,1,1,0.0,1.809687201,2.8859880545000003,-0.0,1,3.108114053,3.887955244,0,2.1417401985
0,0,1.5982218600000002,5,2,9,10,30,7,8,3,0,1,1,1,-0.0,0,1,0.0,7.461278847,0,0,0,1,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,1,0.0
1,1,1.5982218600000002,1,6,13,12,1,9,8,1,1,1,1,1,-0.0,1,0,0.0,0.0,0,0,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,3.887955244,0,0.0
1,0,-0.0,34,25,6,8,6,7,9,2,0,1,0,0,8.169167537,1,1,0.0,0.0,1,0,0,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,1,3.108114053,3.887955244,0,2.1417401985
1,1,1.5982218600000002,1,15,17,7,9,4,7,1,1,0,1,1,-0.0,1,0,0.0,0.0,0,1,0,0,1.8245719595,0.0,0.0,-0.0,1,-0.0,-0.0,0,0.0
1,1,1.5982218600000002,31,17,13,2,9,4,1,2,0,1,1,1,-0.0,0,0,0.0,0.0,0,0,0,1,1.8245719595,0.0,0.0,-0.0,1,-0.0,3.887955244,0,0.0
1,1,-0.0,17,13,20,12,4,9,7,3,1,0,1,0,-0.0,0,1,5.443944759,3.7306394235,0,0,1,1,1.8245719595,0.0,0.0,6.3431309085,0,-0.0,3.887955244,0,0.0
0,1,-0.0,28,16,3,11,22,7,4,3,1,1,1,1,8.169167537,0,1,5.443944759,7.461278847,0,0,0,1,0.0,1.809687201,0.0,6.3431309085,0,-0.0,-0.0,0,2.1417401985
1,1,1.5982218600000002,31,5,4,3,3,3,4,1,0,0,0,1,-0.0,1,1,0.0,0.0,1,0,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,1,0.0
1,0,-0.0,9,10,14,1,2,9,4,2,0,0,0,1,-0.0,1,1,0.0,0.0,0,0,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,1,1.5982218600000002,46,11,10,12,16,9,2,1,1,1,0,1,4.0845837685,1,0,0.0,0.0,1,0,0,0,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
0,1,-0.0,16,15,4,6,2,3,6,4,1,1,1,0,4.0845837685,0,0,5.443944759,3.7306394235,1,1,0,0,0.0,1.809687201,0.0,12.686261817,0,-0.0,7.775910488,0,0.0
1,0,-0.0,24,13,11,12,18,6,10,3,1,0,0,1,-0.0,1,1,2.7219723795,3.7306394235,0,1,1,0,1.8245719595,0.0,0.0,-0.0,0,6.216228106,-0.0,1,0.0
1,0,-0.0,17,8,10,5,38,6,2,4,1,0,0,0,-0.0,1,0,2.7219723795,7.461278847,1,0,1,1,0.0,1.809687201,0.0,6.3431309085,0,3.108114053,-0.0,1,0.0
0,0,-0.0,7,23,4,7,30,7,9,3,0,0,1,1,4.0845837685,1,0,0.0,3.7306394235,1,1,0,0,1.8245719595,0.0,0.0,-0.0,1,-0.0,-0.0,1,2.1417401985
1,1,1.5982218600000002,1,17,2,3,18,4,10,4,1,1,1,0,-0.0,1,1,2.7219723795,7.461278847,1,1,0,1,1.8245719595,0.0,0.0,6.3431309085,1,6.216228106,7.775910488,0,0.0
1,0,1.5982218600000002,23,26,6,4,22,8,6,2,1,1,1,0,4.0845837685,0,1,0.0,0.0,0,1,0,0,1.8245719595,0.0,2.8859880545000003,6.3431309085,1,-0.0,-0.0,0,0.0
1,1,1.5982218600000002,31,20,9,7,1,2,3,2,1,1,1,0,-0.0,0,1,5.443944759,3.7306394235,1,0,1,1,0.0,1.809687201,0.0,6.3431309085,0,6.216228106,3.887955244,1,0.0
1,1,1.5982218600000002,15,17,3,9,1,4,6,4,1,0,0,0,-0.0,0,1,2.7219723795,3.7306394235,0,1,0,0,0.0,1.809687201,0.0,-0.0,1,-0.0,-0.0,0,0.0
1,0,-0.0,53,12,12,12,4,4,4,1,1,1,0,0,-0.0,1,0,0.0,0.0,0,0,0,1,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
0,0,1.5982218600000002,105,19,17,12,4,2,10,3,1,0,0,1,8.169167537,1,0,0.0,0.0,0,0,0,1,0.0,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,0,2.1417401985
0,0,1.5982218600000002,28,24,14,7,18,8,4,1,0,1,0,1,-0.0,0,0,0.0,0.0,0,0,0,1,1.8245719595,0.0,0.0,12.686261817,0,6.216228106,7.775910488,1,0.0
0,1,-0.0,22,7,16,7,38,4,4,1,0,0,1,1,-0.0,1,0,0.0,0.0,1,0,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,0,-0.0,38,22,20,8,18,1,1,4,1,0,1,1,8.169167537,1,0,2.7219723795,7.461278847,0,0,1,1,1.8245719595,0.0,0.0,6.3431309085,1,-0.0,3.887955244,0,2.1417401985
1,1,1.5982218600000002,32,19,4,12,2,9,6,4,1,1,1,1,-0.0,1,1,2.7219723795,7.461278847,1,0,0,0,0.0,1.809687201,0.0,12.686261817,0,6.216228106,-0.0,0,0.0
0,1,-0.0,46,22,4,11,6,1,9,3,0,0,1,0,-0.0,1,1,0.0,7.461278847,0,0,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,1,0.0
0,1,1.5982218600000002,23,9,13,3,38,6,2,4,1,1,0,0,4.0845837685,1,0,2.7219723795,7.461278847,1,1,1,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,2.1417401985
0,0,-0.0,27,6,11,5,2,6,1,4,0,0,1,0,8.169167537,1,0,0.0,0.0,0,1,0,1,0.0,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,1,2.1417401985
0,0,-0.0,18,8,12,7,19,7,2,4,0,1,0,0,-0.0,1,0,0.0,0.0,0,0,0,1,0.0,1.809687201,0.0,6.3431309085,0,3.108114053,-0.0,1,0.0
0,1,1.5982218600000002,15,6,19,7,3,4,2,3,1,1,0,1,4.0845837685,1,0,5.443944759,7.461278847,1,0,0,1,0.0,1.809687201,0.0,-0.0,1,-0.0,-0.0,1,0.0
1,1,-0.0,18,1,15,6,30,5,8,4,0,1,0,1,-0.0,0,0,0.0,0.0,0,0,0,1,0.0,1.809687201,0.0,6.3431309085,0,6.216228106,7.775910488,0,0.0
0,0,1.5982218600000002,1,18,4,3,22,6,9,4,0,0,0,1,-0.0,1,1,0.0,3.7306394235,0,1,0,1,1.8245719595,0.0,0.0,6.3431309085,0,-0.0,7.775910488,1,0.0
0,0,1.5982218600000002,31,26,4,5,3,8,6,2,0,0,0,1,-0.0,0,0,0.0,0.0,0,0,0,1,0.0,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,1,0.0
1,0,1.5982218600000002,17,13,5,9,4,9,2,2,0,0,1,0,-0.0,1,0,0.0,0.0,0,0,0,0,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
0,0,1.5982218600000002,28,23,16,5,2,7,2,1,1,0,0,1,8.169167537,0,0,0.0,0.0,1,1,0,0,1.8245719595,0.0,0.0,-0.0,1,-0.0,-0.0,1,0.0
0,0,1.5982218600000002,105,18,3,2,9,4,6,3,1,0,1,0,4.0845837685,1,0,0.0,0.0,1,1,0,1,0.0,1.809687201,0.0,6.3431309085,0,3.108114053,-0.0,1,0.0
0,0,-0.0,31,14,2,1,38,1,2,2,1,0,0,0,-0.0,1,0,0.0,7.461278847,0,0,1,1,0.0,1.809687201,0.0,12.686261817,0,-0.0,7.775910488,0,0.0
1,0,1.5982218600000002,18,26,13,4,16,8,6,3,0,0,1,0,-0.0,1,1,2.7219723795,0.0,1,0,0,0,0.0,0.0,0.0,-0.0,0,-0.0,-0.0,0,0.0
0,0,-0.0,28,2,1,11,16,4,1,2,1,1,0,0,-0.0,0,1,0.0,0.0,0,0,0,1,0.0,1.809687201,0.0,12.686261817,0,3.108114053,-0.0,1,0.0
1,1,1.5982218600000002,31,6,8,12,2,9,8,2,1,0,0,1,-0.0,1,1,0.0,0.0,1,1,0,0,1.8245719595,0.0,0.0,12.686261817,0,3.108114053,3.887955244,1,0.0
1,1,1.5982218600000002,53,26,10,11,22,1,5,4,0,1,0,0,4.0845837685,0,0,0.0,0.0,1,0,0,1,0.0,1.809687201,0.0,6.3431309085,0,3.108114053,3.887955244,0,2.1417401985
1,1,1.5982218600000002,39,18,2,10,2,6,6,3,1,0,0,1,-0.0,0,0,5.443944759,7.461278847,1,0,0,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,0,0.0
0,1,1.5982218600000002,10,24,4,11,22,9,5,4,1,0,1,0,-0.0,1,0,5.443944759,3.7306394235,1,0,1,1,0.0,1.809687201,0.0,6.3431309085,0,3.108114053,7.775910488,1,0.0
1,1,1.5982218600000002,6,3,1,4,2,4,3,2,0,0,0,1,4.0845837685,1,1,0.0,0.0,1,1,0,1,1.8245719595,0.0,2.8859880545000003,-0.0,1,3.108114053,3.887955244,1,0.0
1,1,1.5982218600000002,24,4,2,11,16,3,7,1,1,1,0,0,-0.0,0,0,0.0,0.0,0,0,0,1,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,1,0.0
1,1,1.5982218600000002,38,18,14,10,27,1,8,2,1,0,0,0,-0.0,1,0,0.0,7.461278847,0,0,0,1,1.8245719595,0.0,0.0,6.3431309085,0,3.108114053,3.887955244,0,0.0
1,0,1.5982218600000002,38,26,8,6,38,8,3,2,0,0,1,0,-0.0,0,1,0.0,0.0,0,1,0,1,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,1,-0.0,7,25,4,2,16,8,9,1,1,1,0,1,-0.0,1,0,0.0,0.0,1,1,0,0,1.8245719595,0.0,0.0,-0.0,0,-0.0,-0.0,0,0.0
0,1,-0.0,38,8,16,2,30,4,3,1,0,1,0,1,4.0845837685,0,0,5.443944759,3.7306394235,0,1,0,1,1.8245719595,0.0,2.8859880545000003,12.686261817,0,-0.0,3.887955244,1,0.0
1,1,1.5982218600000002,24,13,12,3,30,4,4,1,1,1,0,1,-0.0,1,0,2.7219723795,3.7306394235,0,1,0,0,0.0,1.809687201,0.0,-0.0,1,-0.0,3.887955244,0,2.1417401985
